region,mapped_ift_class,squares,bulk_up_forecast,z3,forecast_area,reference_area,parcel_area_tot,r,group1,group2,group3,group,ownership,country
EE,UNCERTAIN,4,0,0,277.66,873.7601661,0.6789170894,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,England
EE,WOODLANDEDGE,38,0,0,1102.86,5526.18653,3.3036178197,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,England
NS,BROADLEAF,33,32.311950647,873.68935657,2558.55,6327.078368,10.637104693,0.0126290089,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
NS,CONIFER,261,13.752334126,292.96060165,44943.49,75622.7445,169.96212605,0.0003059917,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
NS,TRANSITION,207,0,0,29405.54,22540.54182,135.92408514,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
NS,UNCERTAIN,9,0,0,1490.61,1404.320667,1.934745252,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
NS,WOODLANDEDGE,110,6.2518428026,108.73170257,10724.86,25030.44357,25.119280225,0.00058293,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
WS,BROADLEAF,99,251.94244784,42023.777439,9794.48,20475.42728,39.581032972,0.0257229019,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
WS,CONIFER,518,25.472026266,965.68775714,87966.64,140484.0685,366.15677502,0.0002895646,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
WS,TRANSITION,346,0,0,51988.53,4435.286243,218.18598371,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
WS,UNCERTAIN,14,0,0,6549.82,853.74533,2.2674150784,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
WS,WOODLANDEDGE,216,0.0454304885,0.0019291371,23771.16,48856.94277,41.15194073,1.9111599E-6,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
NES,BROADLEAF,14,0,0,842.53,2803.128894,2.8309472994,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
NES,CONIFER,246,375.85893099,84227.870754,40969.7,57508.72077,185.1786724,0.0091740709,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
NES,TRANSITION,145,295.02559319,16340.113651,17872.04,17616.5028,76.399852435,0.0165076619,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
NES,UNCERTAIN,4,0,0,639.56,290.815983,0.3320294325,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
NES,WOODLANDEDGE,60,36.189519984,170.01965823,4235.25,3582.143642,9.2839411829,0.0085448368,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
ES,BROADLEAF,24,47.569559137,2032.0579056,1517.98,3479.415187,8.7906453365,0.0313374084,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
ES,CONIFER,117,23.684763944,759.05221388,20125.67,33174.86797,86.926343533,0.0011768435,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
ES,TRANSITION,55,3.0439913567,2.0198358126,7564.63,6797.412894,26.224433046,0.0004023979,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
ES,UNCERTAIN,2,0,0,402.06,286.711984,0.2308618276,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
ES,WOODLANDEDGE,33,0,0,2558.68,8979.713619,7.696132943,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
SS,BROADLEAF,21,0,0,2511.36,5386.013948,8.813541153,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
SS,CONIFER,454,0,0,73844.24,124954.9505,327.88110386,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
SS,TRANSITION,381,340.6899432,11544.850984,66265.58,46677.81745,283.375746,0.0051412806,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
SS,UNCERTAIN,12,0,0,2927.37,1511.640407,1.602148473,0,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
SS,WOODLANDEDGE,155,0.4503075956,0.6513937907,15139.94,37005.72025,26.955092799,0.000029743,Group1: Native,Group2: >=70 and <75%,No group3,"Group1: Native                                         , Group2: >=70 and <75%                                                                , No group3",FC,Scotland
W,BROADLEAF,132,169.99393528,18085.415184,8627.2,20153.85043,52.13561907,0.0197044157,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Wales
W,CONIFER,565,298.73212304,20447.425485,64831.19,101584.6479,398.68648727,0.0046078457,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Wales
W,TRANSITION,382,411.19532157,26104.252591,42561.7,43397.26599,231.00567335,0.0096611583,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Wales
W,UNCERTAIN,9,0,0,801.83,1627.966598,1.0656288869,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Wales
W,WOODLANDEDGE,149,16.353776721,134.36927961,5723.07,27805.9459,14.548457105,0.0028575182,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Wales
NWE,BROADLEAF,19,169.53192396,13320.495494,2044.89,3356.361141,8.2327073794,0.0829051558,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NWE,CONIFER,73,67.781650452,3473.3747234,10671.66,18351.83001,55.734415179,0.0063515564,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NWE,TRANSITION,58,0,0,9230.81,8319.96769,39.048652438,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NWE,UNCERTAIN,2,0,0,262.68,157.635044,0.8978661736,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NWE,WOODLANDEDGE,21,0,0,2180.61,5784.912605,2.8417087106,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NEE,BROADLEAF,11,0,0,709.85,1730.578631,2.2892272393,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NEE,CONIFER,155,0,0,23866.49,41846.86517,118.65340122,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NEE,TRANSITION,152,56.432840151,1098.9052365,25378.27,20758.12644,105.60893997,0.0022236677,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NEE,UNCERTAIN,4,0,0,342.42,186.475799,0.832305267,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NEE,WOODLANDEDGE,40,0,0,3996.65,9015.310284,7.218865617,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
YHE,BROADLEAF,44,104.54210015,2508.2897001,2433.19,5052.664725,19.78684255,0.0429650377,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
YHE,CONIFER,168,175.09326093,8111.4664623,11764.07,18135.56687,117.76380405,0.0148837316,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
YHE,TRANSITION,89,33.221360943,155.10058332,5037.02,4522.395669,48.446420737,0.0065954396,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
YHE,UNCERTAIN,1,0,,49.62,159.309768,0.3746721839,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
YHE,WOODLANDEDGE,34,0,0,1075.26,4152.088598,4.1917457027,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
WME,BROADLEAF,35,104.31895708,11525.286317,2796.75,6233.430985,14.154664484,0.0373000651,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
WME,CONIFER,59,100.69996786,10834.448353,8090.27,11925.9998,39.19382529,0.0124470466,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
WME,TRANSITION,18,0,0,2053.17,3215.796574,8.4361446532,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
WME,UNCERTAIN,1,0,,24.22,34.887079,0.0008298869,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
WME,WOODLANDEDGE,20,9.3507332532,14.769621509,353.95,3448.719866,1.3602251839,0.0264182321,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EME,BROADLEAF,62,134.65098266,8084.1259927,7065.17,11018.80484,34.479035957,0.0190584208,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EME,CONIFER,55,143.62760732,15401.163509,8119.19,12786.75997,35.240668056,0.0176898936,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EME,TRANSITION,34,13.974868113,87.197758782,2313.3,3809.772026,13.324884461,0.0060410963,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EME,UNCERTAIN,3,0,0,225.46,570.989691,0.457063102,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EME,WOODLANDEDGE,21,0.0005930622,1.0594773E-7,931.51,4235.729901,1.5299822654,6.3666753E-7,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
SWE,BROADLEAF,112,233.54273493,21919.673082,10289.67,18947.48551,46.418290931,0.0226968149,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
SWE,CONIFER,169,17.289264506,137.4557934,18435.52,28664.41666,99.890638503,0.0009378235,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
SWE,TRANSITION,61,23.122295766,285.76976636,4829.81,8391.942826,25.240536446,0.0047874131,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
SWE,WOODLANDEDGE,54,8.1833984381,116.16643933,1651.65,9259.094929,6.2392012264,0.0049546807,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
SELE,BROADLEAF,150,318.72150282,18047.132066,18890.23,27956.10243,89.622807961,0.0168722934,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
SELE,CONIFER,146,174.43813097,10597.479116,12241.92,21188.63537,87.568514404,0.0142492461,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
SELE,TRANSITION,41,0,0,2660.1,4317.693981,14.452877573,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
SELE,UNCERTAIN,3,1.242370815,0.0051113631,246.27,267.410048,0.4970961593,0.0050447509,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
SELE,WOODLANDEDGE,44,3.9505544821,39.679446243,4444.64,9170.907134,6.024923642,0.0008888356,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EE,BROADLEAF,58,173.85570882,13887.937516,3768.16,7211.658861,26.382599139,0.046138091,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EE,CONIFER,168,66.521810463,1115.8429354,15652.28,22307.14245,119.2689474,0.0042499758,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EE,TRANSITION,56,5.6566408679,5.760307355,4702.56,5150.852087,28.035057284,0.0012028854,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EE,UNCERTAIN,4,0,0,277.66,873.7601661,0.6789170894,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
EE,WOODLANDEDGE,38,46.797149567,1270.1211872,1102.86,5526.18653,3.3036178197,0.0424325386,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,England
NS,BROADLEAF,33,1.2846160963,1.7171726,2558.55,6327.078368,10.637104693,0.0005020875,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
NS,CONIFER,261,429.76136547,89209.771753,44943.49,75622.7445,169.96212605,0.0095622606,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
NS,TRANSITION,207,29.43350396,141.82837942,29405.54,22540.54182,135.92408514,0.001000951,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
NS,UNCERTAIN,9,303.82506104,7618.3603065,1490.61,1404.320667,1.934745252,0.2038259914,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
NS,WOODLANDEDGE,110,0.2898222532,0.2351108302,10724.86,25030.44357,25.119280225,0.0000270234,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
WS,BROADLEAF,99,171.56185625,25974.568335,9794.48,20475.42728,39.581032972,0.0175161781,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
WS,CONIFER,518,76.919347743,6413.3806196,87966.64,140484.0685,366.15677502,0.000874415,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
WS,TRANSITION,346,201.6248402,135.27448912,51988.53,4435.286243,218.18598371,0.0038782562,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
WS,UNCERTAIN,14,0,0,6549.82,853.74533,2.2674150784,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
WS,WOODLANDEDGE,216,0,0,23771.16,48856.94277,41.15194073,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
NES,BROADLEAF,14,0,0,842.53,2803.128894,2.8309472994,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
NES,CONIFER,246,208.50944497,40761.915115,40969.7,57508.72077,185.1786724,0.0050893574,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
NES,TRANSITION,145,23.070532518,164.44520116,17872.04,17616.5028,76.399852435,0.0012908729,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
NES,UNCERTAIN,4,0,0,639.56,290.815983,0.3320294325,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
NES,WOODLANDEDGE,60,0,0,4235.25,3582.143642,9.2839411829,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
ES,BROADLEAF,24,57.570463384,3333.8012105,1517.98,3479.415187,8.7906453365,0.0379257061,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
ES,CONIFER,117,34.355213135,1083.7196162,20125.67,33174.86797,86.926343533,0.0017070345,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
ES,TRANSITION,55,10.171738075,22.429947375,7564.63,6797.412894,26.224433046,0.0013446445,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
ES,UNCERTAIN,2,0,0,402.06,286.711984,0.2308618276,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
ES,WOODLANDEDGE,33,0,0,2558.68,8979.713619,7.696132943,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
SS,BROADLEAF,21,0,0,2511.36,5386.013948,8.813541153,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
SS,CONIFER,454,195.86303495,67623.04551,73844.24,124954.9505,327.88110386,0.0026523807,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
SS,TRANSITION,381,3.3652508141,3.5600496469,66265.58,46677.81745,283.375746,0.0000507843,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
SS,UNCERTAIN,12,0,0,2927.37,1511.640407,1.602148473,0,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
SS,WOODLANDEDGE,155,53.92756547,10209.209763,15139.94,37005.72025,26.955092799,0.0035619405,Group1: Native,Group2: >=75 and <80%,No group3,"Group1: Native                                         , Group2: >=75 and <80%                                                                , No group3",FC,Scotland
W,BROADLEAF,132,428.77032946,30073.427326,8627.2,20153.85043,52.13561907,0.0496998249,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,Wales
W,CONIFER,565,412.98483283,36552.719838,64831.19,101584.6479,398.68648727,0.0063701566,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,Wales
W,TRANSITION,382,343.13501034,15157.398321,42561.7,43397.26599,231.00567335,0.0080620607,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,Wales
W,UNCERTAIN,9,0,0,801.83,1627.966598,1.0656288869,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,Wales
W,WOODLANDEDGE,149,6.4356041958,30.520620219,5723.07,27805.9459,14.548457105,0.0011245021,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,Wales
NWE,BROADLEAF,19,27.764645573,529.91526859,2044.89,3356.361141,8.2327073794,0.0135775741,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
NWE,CONIFER,73,46.343959775,1678.6158174,10671.66,18351.83001,55.734415179,0.0043427133,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
NWE,TRANSITION,58,0,0,9230.81,8319.96769,39.048652438,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
NWE,UNCERTAIN,2,0,0,262.68,157.635044,0.8978661736,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
NWE,WOODLANDEDGE,21,0,0,2180.61,5784.912605,2.8417087106,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
NEE,BROADLEAF,11,46.706612192,1126.0120195,709.85,1730.578631,2.2892272393,0.0657978618,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
NEE,CONIFER,155,0,0,23866.49,41846.86517,118.65340122,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
NEE,TRANSITION,152,115.81395988,2819.7613666,25378.27,20758.12644,105.60893997,0.0045635089,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
NEE,UNCERTAIN,4,0,0,342.42,186.475799,0.832305267,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
NEE,WOODLANDEDGE,40,0,0,3996.65,9015.310284,7.218865617,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
YHE,BROADLEAF,44,7.4907369637,32.987320183,2433.19,5052.664725,19.78684255,0.0030785664,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
YHE,CONIFER,168,53.152065723,756.55988938,11764.07,18135.56687,117.76380405,0.0045181698,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
YHE,TRANSITION,89,5.9276881186,8.5639873066,5037.02,4522.395669,48.446420737,0.0011768244,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
YHE,UNCERTAIN,1,0,,49.62,159.309768,0.3746721839,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
YHE,WOODLANDEDGE,34,0,0,1075.26,4152.088598,4.1917457027,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
WME,BROADLEAF,35,36.094280412,1451.4157751,2796.75,6233.430985,14.154664484,0.0129057944,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
WME,CONIFER,59,21.291926729,491.29985926,8090.27,11925.9998,39.19382529,0.0026317943,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
WME,TRANSITION,18,4.8333880477,17.474961955,2053.17,3215.796574,8.4361446532,0.00235411,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
WME,UNCERTAIN,1,0,,24.22,34.887079,0.0008298869,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
WME,WOODLANDEDGE,20,0,0,353.95,3448.719866,1.3602251839,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
EME,BROADLEAF,62,218.9468712,28922.779593,7065.17,11018.80484,34.479035957,0.0309896112,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
EME,CONIFER,55,6.8887140219,52.540635697,8119.19,12786.75997,35.240668056,0.0008484484,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
EME,TRANSITION,34,0,0,2313.3,3809.772026,13.324884461,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
EME,UNCERTAIN,3,0,0,225.46,570.989691,0.457063102,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
EME,WOODLANDEDGE,21,0,0,931.51,4235.729901,1.5299822654,0,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
SWE,BROADLEAF,112,161.58752987,3755.545215,10289.67,18947.48551,46.418290931,0.0157038593,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
SWE,CONIFER,169,92.442628377,2660.1945881,18435.52,28664.41666,99.890638503,0.005014376,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
SWE,TRANSITION,61,72.205820474,3112.3146071,4829.81,8391.942826,25.240536446,0.0149500333,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
SWE,WOODLANDEDGE,54,1.5673791766,6.1398731757,1651.65,9259.094929,6.2392012264,0.0009489778,Group1: Native,Group2: >=80 and <85%,No group3,"Group1: Native                                         , Group2: >=80 and <85%                                                                , No group3",FC,England
