region,mapped_ift_class,squares,bulk_up_forecast,z3,forecast_area,reference_area,parcel_area_tot,r,group1,group2,group3,group,ownership,country
W,UNCERTAIN,20,0,0,7169.42,7274.634152,4.5759661263,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,Wales
W,WOODLANDEDGE,553,0,0,290366.01,164622.2119,219.29803714,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,Wales
NWE,BROADLEAF,189,0,0,61730.14,68325.6599,99.870678189,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
NWE,CONIFER,77,0,0,16679.88,30498.80345,42.27366051,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
NWE,TRANSITION,69,0,0,14224.52,14567.22272,37.646051736,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
NWE,UNCERTAIN,18,0,0,5690.3,5640.260524,9.2259416103,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
NWE,WOODLANDEDGE,222,0,0,154885.77,77597.38074,86.429796794,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
NEE,BROADLEAF,104,0,0,27090.25,32353.68799,44.417612658,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
NEE,CONIFER,89,0,0,21977.72,34907.53584,50.452687076,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
NEE,TRANSITION,65,0,0,14163.31,13933.41442,36.116294897,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
NEE,UNCERTAIN,16,0,0,4476.3,4630.655166,8.2479123049,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
NEE,WOODLANDEDGE,155,0,0,94929.48,50936.93793,66.447463981,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
YHE,BROADLEAF,182,0,0,62964.61,70485.73277,95.950337222,0,Group1:                .,Group2: 1 Storey,No group3,"Group1:                .                               , Group2: 1 Storey                                                                     , No group3",PS,England
